disease_id	entrezgene	type	gene	diseaseName	diseaseType	diseaseClass	diseaseSemanticType	disease_degree
C0024121	hsa:3791	I	KDR	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:4609	I	MYC	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:9734	I	HDAC9	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:9759	I	HDAC4	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:3065	I	HDAC1	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:8841	I	HDAC3	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:3066	I	HDAC2	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:55869	I	HDAC8	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:83933	I	HDAC10	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:51564	I	HDAC7	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:10013	I	HDAC6	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:10014	I	HDAC5	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:79885	I	HDAC11	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:5979	I	RET	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:958	I	CD40	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:4582	I	MUC1	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:6469	I	SHH	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:7298	I	TYMS	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:1956	I	EGFR	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:2064	I	ERBB2	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:5604	I	MAP2K1	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:5605	I	MAP2K2	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:238	I	ALK	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:2066	I	ERBB4	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:2321	I	FLT1	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:2324	I	FLT4	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:4072	I	EPCAM	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:324	I	APC	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:5595	I	MAPK3	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:5594	I	MAPK1	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:6774	I	STAT3	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:22943	I	DKK1	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:2260	I	FGFR1	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:1949	I	EFNB3	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C0024121	hsa:1948	I	EFNB2	Lung Neoplasms	group	C04;C08	Neoplastic Process	39
C2145472	hsa:6240	I	RRM1	Urothelial Carcinoma	disease	C04;C13;C12	Neoplastic Process	2
C2145472	hsa:1719	I	DHFR	Urothelial Carcinoma	disease	C04;C13;C12	Neoplastic Process	2
C0005426	hsa:6240	I	RRM1	Biliary Tract Neoplasm	disease	C06;C04	Neoplastic Process	2
C0005426	hsa:7298	I	TYMS	Biliary Tract Neoplasm	disease	C06;C04	Neoplastic Process	2
C0032463	hsa:3717	I	JAK2	Polycythemia Vera	disease	C04;C15	Neoplastic Process	3
C0032463	hsa:3716	I	JAK1	Polycythemia Vera	disease	C04;C15	Neoplastic Process	3
C0032463	hsa:6241	I	RRM2	Polycythemia Vera	disease	C04;C15	Neoplastic Process	3
C0021051	hsa:3717	I	JAK2	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:3718	I	JAK3	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:7297	I	TYK2	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:3716	I	JAK1	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:6774	I	STAT3	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:6772	I	STAT1	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:6773	I	STAT2	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:6775	I	STAT4	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:6776	I	STAT5A	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0021051	hsa:6778	I	STAT6	Immunologic Deficiency Syndromes	group	C20	Disease or Syndrome	10
C0011615	hsa:3717	I	JAK2	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:7124	I	TNF	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3718	I	JAK3	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:7297	I	TYK2	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:4790	I	NFKB1	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3716	I	JAK1	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3567	I	IL5	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3596	I	IL13	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:5144	I	PDE4D	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3269	I	HRH1	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3566	I	IL4R	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3565	I	IL4	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3597	I	IL13RA1	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:5530	I	PPP3CA	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:4773	I	NFATC2	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:5532	I	PPP3CB	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:5533	I	PPP3CC	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:5534	I	PPP3R1	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:5535	I	PPP3R2	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3458	I	IFNG	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:3592	I	IL12A	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:7132	I	TNFRSF1A	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:2034	I	EPAS1	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:85480	I	TSLP	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0011615	hsa:196	I	AHR	Dermatitis, Atopic	disease	C16;C17;C20	Disease or Syndrome	25
C0026987	hsa:3717	I	JAK2	Myelofibrosis	disease	C23;C04;C15	Neoplastic Process	4
C0026987	hsa:4914	I	NTRK1	Myelofibrosis	disease	C23;C04;C15	Neoplastic Process	4
C0026987	hsa:4916	I	NTRK3	Myelofibrosis	disease	C23;C04;C15	Neoplastic Process	4
C0026987	hsa:3716	I	JAK1	Myelofibrosis	disease	C23;C04;C15	Neoplastic Process	4
C0263361	hsa:3717	I	JAK2	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:7124	I	TNF	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:958	I	CD40	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:3716	I	JAK1	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:3269	I	HRH1	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:5530	I	PPP3CA	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:4773	I	NFATC2	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:5532	I	PPP3CB	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:5533	I	PPP3CC	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:5534	I	PPP3R1	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:5535	I	PPP3R2	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:3592	I	IL12A	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:7132	I	TNFRSF1A	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C0263361	hsa:914	I	CD2	Psoriasis vulgaris	disease	C17	Disease or Syndrome	14
C3495559	hsa:3717	I	JAK2	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:7124	I	TNF	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:3718	I	JAK3	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:7297	I	TYK2	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:3569	I	IL6	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:3716	I	JAK1	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:7422	I	VEGFA	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:1719	I	DHFR	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:471	I	ATIC	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:3458	I	IFNG	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:3553	I	IL1B	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:7132	I	TNFRSF1A	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:3570	I	IL6R	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:8792	I	TNFRSF11A	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C3495559	hsa:3559	I	IL2RA	Juvenile arthritis	disease	C17;C05;C20	Disease or Syndrome	15
C0020517	hsa:3717	I	JAK2	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:695	I	BTK	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3718	I	JAK3	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:7297	I	TYK2	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3716	I	JAK1	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:6774	I	STAT3	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:6915	I	TBXA2R	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3269	I	HRH1	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:7099	I	TLR4	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3592	I	IL12A	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3593	I	IL12B	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3383	I	ICAM1	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:6772	I	STAT1	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:6773	I	STAT2	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:6775	I	STAT4	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:6776	I	STAT5A	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:6778	I	STAT6	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3606	I	IL18	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3725	I	JUN	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:3726	I	JUNB	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:2353	I	FOS	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:2355	I	FOSL2	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:8061	I	FOSL1	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:1386	I	ATF2	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:467	I	ATF3	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:468	I	ATF4	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:85480	I	TSLP	Hypersensitivity	group	C20	Pathologic Function	28
C0020517	hsa:727	I	C5	Hypersensitivity	group	C20	Pathologic Function	28
C0018939	hsa:3717	I	JAK2	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:3718	I	JAK3	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:7297	I	TYK2	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:3716	I	JAK1	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:6774	I	STAT3	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:6772	I	STAT1	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:6773	I	STAT2	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:6775	I	STAT4	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:6776	I	STAT5A	Hematological Disease	group	C15	Disease or Syndrome	10
C0018939	hsa:6778	I	STAT6	Hematological Disease	group	C15	Disease or Syndrome	10
C0009402	hsa:2322	I	FLT3	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7150	I	TOP1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7153	I	TOP2A	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7155	I	TOP2B	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:3815	I	KIT	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:5159	I	PDGFRB	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:1803	I	DPP4	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:3791	I	KDR	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:3845	I	KRAS	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:5979	I	RET	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:958	I	CD40	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:3480	I	IGF1R	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7298	I	TYMS	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:1956	I	EGFR	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7422	I	VEGFA	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:2064	I	ERBB2	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:5604	I	MAP2K1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:5605	I	MAP2K2	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7010	I	TEK	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:673	I	BRAF	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:2321	I	FLT1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:2324	I	FLT4	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:1493	I	CTLA4	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:4072	I	EPCAM	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:324	I	APC	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:5595	I	MAPK3	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:5594	I	MAPK1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:6774	I	STAT3	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:2260	I	FGFR1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7471	I	WNT1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:1436	I	CSF1R	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:2065	I	ERBB3	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:1949	I	EFNB3	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:1948	I	EFNB2	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7040	I	TGFB1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7046	I	TGFBR1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7048	I	TGFBR2	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:23043	I	TNIK	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:5894	I	RAF1	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:7423	I	VEGFB	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:5228	I	PGF	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:4907	I	NT5E	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0009402	hsa:688	I	KLF5	Colorectal Carcinoma	disease	C06;C04	Neoplastic Process	43
C0007134	hsa:2322	I	FLT3	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:3815	I	KIT	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:5159	I	PDGFRB	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:1803	I	DPP4	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:3791	I	KDR	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:5979	I	RET	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:3569	I	IL6	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:958	I	CD40	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:7422	I	VEGFA	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:4233	I	MET	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:2475	I	MTOR	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:7010	I	TEK	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:1719	I	DHFR	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:673	I	BRAF	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:2321	I	FLT1	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:2324	I	FLT4	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:1493	I	CTLA4	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:4072	I	EPCAM	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:4486	I	MST1R	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:1436	I	CSF1R	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:5894	I	RAF1	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007134	hsa:471	I	ATIC	Renal Cell Carcinoma	disease	C04;C13;C12	Neoplastic Process	22
C0007115	hsa:2322	I	FLT3	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:3815	I	KIT	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:5159	I	PDGFRB	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:1803	I	DPP4	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:3791	I	KDR	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:3265	I	HRAS	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:5979	I	RET	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:2261	I	FGFR3	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:1956	I	EGFR	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:673	I	BRAF	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:2321	I	FLT1	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:2324	I	FLT4	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:2260	I	FGFR1	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:5894	I	RAF1	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:2264	I	FGFR4	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0007115	hsa:2263	I	FGFR2	Malignant neoplasm of thyroid	disease	C04;C19	Neoplastic Process	16
C0242363	hsa:2322	I	FLT3	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:5156	I	PDGFRA	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:3815	I	KIT	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:5159	I	PDGFRB	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:3791	I	KDR	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:5979	I	RET	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:2475	I	MTOR	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:2321	I	FLT1	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:2324	I	FLT4	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C0242363	hsa:1436	I	CSF1R	Islet Cell Tumor	disease	C06;C04;C19	Neoplastic Process	10
C2239176	hsa:2322	I	FLT3	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:3815	I	KIT	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:5159	I	PDGFRB	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:3791	I	KDR	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:4893	I	NRAS	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:5979	I	RET	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:7298	I	TYMS	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:7422	I	VEGFA	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:5604	I	MAP2K1	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:5605	I	MAP2K2	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:673	I	BRAF	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:324	I	APC	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:2260	I	FGFR1	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:1949	I	EFNB3	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:1948	I	EFNB2	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:5313	I	PKLR	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C2239176	hsa:255738	I	PCSK9	Liver carcinoma	disease	C06;C04	Neoplastic Process	17
C0238463	hsa:2322	I	FLT3	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:3815	I	KIT	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:5159	I	PDGFRB	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:3791	I	KDR	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:5979	I	RET	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:673	I	BRAF	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:2321	I	FLT1	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:2324	I	FLT4	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:2260	I	FGFR1	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238463	hsa:5894	I	RAF1	Papillary thyroid carcinoma	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:2322	I	FLT3	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:3815	I	KIT	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:3791	I	KDR	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:5979	I	RET	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:1956	I	EGFR	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:4233	I	MET	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:7010	I	TEK	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:2321	I	FLT1	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
C0238462	hsa:2324	I	FLT4	Medullary carcinoma of thyroid	disease	C04;C19	Neoplastic Process	10
